#1
double optics(6,20) #N_he=4537, horizontal coordinate = hour angle (degrees), vertical coordinate = declination (degrees), values = field optical efficiency calculated with Heliosim assuming 100% receiver solar absorptivity
0, -1.01218507e+02, -8.99720064e+01, -7.87255056e+01, -6.74790048e+01, -5.62325040e+01, -4.49860032e+01, -3.37395024e+01, -2.24930016e+01, -1.12465008e+01, 0.00000000e+00, 1.12465008e+01, 2.24930016e+01, 3.37395024e+01, 4.49860032e+01, 5.62325040e+01, 6.74790048e+01, 7.87255056e+01, 8.99720064e+01, 1.01218507e+02
-2.34400000e+01, 2.14247706e-02, 3.21360474e-01, 4.38637699e-01, 5.13547487e-01, 5.54962768e-01, 5.78598179e-01, 5.95827899e-01, 6.10777937e-01, 6.23869446e-01, 6.29293911e-01, 6.23531247e-01, 6.09828151e-01, 5.94413369e-01, 5.77002342e-01, 5.52854281e-01, 5.11004214e-01, 4.35875899e-01, 3.18873521e-01, 2.12446927e-02
-1.17200000e+01, 0.00000000e+00, 2.32605699e-01, 4.31585630e-01, 5.27729305e-01, 5.85310145e-01, 6.12390888e-01, 6.30464231e-01, 6.44605440e-01, 6.56039566e-01, 6.60464033e-01, 6.55422199e-01, 6.43768768e-01, 6.29112527e-01, 6.10677519e-01, 5.83018650e-01, 5.25285630e-01, 4.28773152e-01, 2.30832058e-01, 0.00000000e+00
0.00000000e+00, 0.00000000e+00, 2.39240927e-02, 3.93187346e-01, 5.24773660e-01, 6.03098860e-01, 6.39422808e-01, 6.59534784e-01, 6.73350201e-01, 6.82634172e-01, 6.86030709e-01, 6.82253491e-01, 6.72459730e-01, 6.57974916e-01, 6.37811260e-01, 6.01125324e-01, 5.22666234e-01, 3.91203671e-01, 2.37081869e-02, 0.00000000e+00
1.17200000e+01, 0.00000000e+00, 0.00000000e+00, 2.78709489e-01, 4.95757760e-01, 5.95998429e-01, 6.51836520e-01, 6.79539127e-01, 6.94744817e-01, 7.03360230e-01, 7.06263132e-01, 7.02942205e-01, 6.94168478e-01, 6.78468248e-01, 6.50297402e-01, 5.94024549e-01, 4.93789880e-01, 2.77610342e-01, 0.00000000e+00, 0.00000000e+00
2.34400000e+01, 0.00000000e+00, 0.00000000e+00, 2.67092796e-02, 4.07820358e-01, 5.59203577e-01, 6.36843110e-01, 6.78632035e-01, 7.01982536e-01, 7.13623999e-01, 7.16837447e-01, 7.13502681e-01, 7.01828475e-01, 6.77984577e-01, 6.35556124e-01, 5.57036319e-01, 4.06642552e-01, 2.63922641e-02, 0.00000000e+00, 0.00000000e+00
